Chip Run Info,C:\Users\Teyton Lab\Dropbox (Scripps Research)\Teyton Lab\Biomark\SMS Files\20200203-GE-96x96-TNet006-Plate2\ChipRun.bml,1362427296,96.96 (136x),GE 96x96 Fast PCR+Melt v2,ROX,EvaGreen,2/3/2020 5:25:12 PM,00:30:38,BIOMARKHD178
Application Version,4.0.1
Application Build,20130423.0820
Export Type,Table Results
Quality Threshold,0.65
Baseline Correction Method,Linear (Derivative)
Ct Threshold Method,Auto (Global)


Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,User
Chamber,Sample,Sample,Sample,EvaGreen,EvaGreen,Ct,Ct,Ct,Ct,Tm,Tm,Tm,Defined
ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,Comments
S74-A47,CP18 Cell7,Unknown,1,STAT4,Test,999,0,Fail,0.0174594131105956,999,999,0,
S74-A48,CP18 Cell7,Unknown,1,TRAF2,Test,999,0,Fail,0.0174594131105956,999,999,0,
S74-A54,CP18 Cell7,Unknown,1,IFNGR1,Test,23.3416592055495,0,Fail,0.0174594131105956,999,78.1576485872894,0,
S74-A53,CP18 Cell7,Unknown,1,ICOS,Test,24.533466656801,0,Pass,0.0174594131105956,999,78.9492296922326,0,
S74-A52,CP18 Cell7,Unknown,1,FOXP3,Test,25.0753559463143,0,Fail,0.0174594131105956,999,88.6253677780861,0,
S74-A51,CP18 Cell7,Unknown,1,CD53,Test,999,0,Pass,0.0174594131105956,999,999,0,
S74-A50,CP18 Cell7,Unknown,1,CCR7,Test,15.2028567839849,1,Pass,0.0174594131105956,81.4245177693634,999,1,
S74-A49,CP18 Cell7,Unknown,1,C3,Test,19.3350557228345,0,Fail,0.0174594131105956,999,86.6300463119959,0,
S74-A60,CP18 Cell7,Unknown,1,TYK2,Test,999,0,Fail,0.0174594131105956,999,999,0,
S74-A59,CP18 Cell7,Unknown,1,STAT5B,Test,999,0,Fail,0.0174594131105956,999,999,0,
S74-A58,CP18 Cell7,Unknown,1,RAC1,Test,15.5934376072966,0,Fail,0.0174594131105956,999,81.8068972966265,0,
S74-A57,CP18 Cell7,Unknown,1,NFKB1,Test,999,0,Fail,0.0174594131105956,999,999,0,
S74-A56,CP18 Cell7,Unknown,1,IRF2,Test,999,0,Pass,0.0174594131105956,999,999,0,
S74-A55,CP18 Cell7,Unknown,1,IL3,Test,999,0,Fail,0.0174594131105956,999,999,0,
S74-A66,CP18 Cell7,Unknown,1,IL10,Test,999,0,Fail,0.0174594131105956,999,999,0,
S74-A65,CP18 Cell7,Unknown,1,IFI44,Test,14.8126611246835,1,Pass,0.0174594131105956,79.5631193688338,999,1,
S74-A64,CP18 Cell7,Unknown,1,FYN,Test,999,0,Fail,0.0174594131105956,999,999,0,
S74-A63,CP18 Cell7,Unknown,1,CD8A,Test,999,0,Fail,0.0174594131105956,999,999,0,
S74-A62,CP18 Cell7,Unknown,1,CD274,Test,999,0,Fail,0.0174594131105956,999,999,0,
S74-A61,CP18 Cell7,Unknown,1,C5,Test,999,0,Fail,0.0174594131105956,999,999,0,
S74-A72,CP18 Cell7,Unknown,1,VAV1,Test,999,0,Fail,0.0174594131105956,999,999,0,
S74-A71,CP18 Cell7,Unknown,1,TBX21,Test,999,0,Fail,0.0174594131105956,999,999,0,
S74-A70,CP18 Cell7,Unknown,1,RAC2,Test,999,0,Fail,0.0174594131105956,999,999,0,
S74-A69,CP18 Cell7,Unknown,1,NLRP3,Test,16.5411561550664,1,Pass,0.0174594131105956,83.776678922045,999,1,
S74-A68,CP18 Cell7,Unknown,1,IRF4,Test,999,0,Fail,0.0174594131105956,999,999,0,
S74-A67,CP18 Cell7,Unknown,1,IL4,Test,999,0,Fail,0.0174594131105956,999,999,0,
S74-A78,CP18 Cell7,Unknown,1,IL12RB1,Test,999,0,Pass,0.0174594131105956,999,999,0,
S74-A77,CP18 Cell7,Unknown,1,IFI44L,Test,18.0805729956863,0,Fail,0.0174594131105956,999,82.5578299936287,0,
S74-A76,CP18 Cell7,Unknown,1,GAPDH,Test,16.3188877859611,1,Pass,0.0174594131105956,81.2946423989922,999,1,
S74-A75,CP18 Cell7,Unknown,1,CDC42,Test,14.8453581655156,1,Pass,0.0174594131105956,78.103562944384,999,1,
S74-A74,CP18 Cell7,Unknown,1,CD28,Test,999,0,Pass,0.0174594131105956,999,999,0,
S74-A73,CP18 Cell7,Unknown,1,CCR1,Test,999,0,Fail,0.0174594131105956,999,999,0,
S74-A84,CP18 Cell7,Unknown,1,ZAP70,Test,999,0,Pass,0.0174594131105956,999,999,0,
S74-A83,CP18 Cell7,Unknown,1,TGFBR2,Test,999,0,Pass,0.0174594131105956,999,999,0,
S74-A82,CP18 Cell7,Unknown,1,RORC,Test,999,0,Fail,0.0174594131105956,999,999,0,
S74-A81,CP18 Cell7,Unknown,1,NR4A1,Test,20.5048515250734,0,Fail,0.0174594131105956,999,91.1019772362157,0,
S74-A80,CP18 Cell7,Unknown,1,IRF7,Test,999,0,Pass,0.0174594131105956,999,999,0,
S74-A79,CP18 Cell7,Unknown,1,IL4R,Test,999,0,Pass,0.0174594131105956,999,999,0,
S74-A90,CP18 Cell7,Unknown,1,IL17A,Test,999,0,Fail,0.0174594131105956,999,999,0,
S74-A89,CP18 Cell7,Unknown,1,IFIT1,Test,14.9410053501573,1,Pass,0.0174594131105956,80.2139407668899,999,1,
S74-A88,CP18 Cell7,Unknown,1,GATA3,Test,999,0,Fail,0.0174594131105956,999,999,0,
S74-A87,CP18 Cell7,Unknown,1,CTLA4,Test,15.4214888812881,1,Pass,0.0174594131105956,84.167315524884,999,1,
S74-A86,CP18 Cell7,Unknown,1,CD3E,Test,999,0,Pass,0.0174594131105956,999,999,0,
S74-A85,CP18 Cell7,Unknown,1,CCR2,Test,999,0,Fail,0.0174594131105956,999,999,0,
S74-A96,CP18 Cell7,Unknown,1,ZEB2,Test,999,0,Fail,0.0174594131105956,999,999,0,
S74-A95,CP18 Cell7,Unknown,1,TNF,Test,16.6116960863723,0,Pass,0.0174594131105956,999,88.7070235733758,0,
S74-A94,CP18 Cell7,Unknown,1,RPL13A,Test,16.8039340704359,1,Pass,0.0174594131105956,88.8218115828837,999,1,
S74-A93,CP18 Cell7,Unknown,1,PDCD1,Test,999,0,Fail,0.0174594131105956,999,999,0,
S74-A92,CP18 Cell7,Unknown,1,IRF9,Test,15.6582293677736,1,Pass,0.0174594131105956,87.8120311477594,999,1,
S74-A91,CP18 Cell7,Unknown,1,IL5,Test,999,0,Fail,0.0174594131105956,999,999,0,
S20-A01,PD1-ICOS- Cell10,Unknown,1,AIM2,Test,999,0,Pass,0.0174594131105956,999,999,0,
S20-A02,PD1-ICOS- Cell10,Unknown,1,CCR3,Test,15.7961726932273,1,Pass,0.0174594131105956,77.955525261583,999,1,
S20-A03,PD1-ICOS- Cell10,Unknown,1,CD4,Test,14.7482933827203,1,Pass,0.0174594131105956,81.9135447003536,999,1,
S20-A04,PD1-ICOS- Cell10,Unknown,1,CXCL10,Test,15.3945972493266,1,Pass,0.0174594131105956,80.2381158948296,999,1,
S20-A05,PD1-ICOS- Cell10,Unknown,1,GSK3A,Test,999,0,Fail,0.0174594131105956,999,999,0,
S20-A06,PD1-ICOS- Cell10,Unknown,1,IFIT3,Test,14.289243974543,1,Pass,0.0174594131105956,79.6855155256965,999,1,
S20-A07,PD1-ICOS- Cell10,Unknown,1,IL2,Test,999,0,Fail,0.0174594131105956,999,999,0,
S20-A08,PD1-ICOS- Cell10,Unknown,1,IL5RA,Test,999,0,Fail,0.0174594131105956,999,999,0,
S20-A09,PD1-ICOS- Cell10,Unknown,1,ISG15,Test,18.8092052741401,1,Pass,0.0174594131105956,89.2229014799937,999,1,
S20-A10,PD1-ICOS- Cell10,Unknown,1,PPARA,Test,999,0,Fail,0.0174594131105956,999,999,0,
S20-A11,PD1-ICOS- Cell10,Unknown,1,SOCS3,Test,19.4521817001522,1,Pass,0.0174594131105956,86.2285715658607,999,1,
S20-A12,PD1-ICOS- Cell10,Unknown,1,TNFAIP3,Test,14.1914291437951,1,Pass,0.0174594131105956,84.1729816175103,999,1,
S20-A13,PD1-ICOS- Cell10,Unknown,1,B2M,Test,11.8335006071298,1,Pass,0.0174594131105956,83.0449238513978,999,1,
S20-A14,PD1-ICOS- Cell10,Unknown,1,CCR4,Test,16.2784233898267,0,Fail,0.0174594131105956,84.3729449481712,76.5855268166242,0.323827185864733,
S20-A15,PD1-ICOS- Cell10,Unknown,1,CD40,Test,15.6454407487377,1,Pass,0.0174594131105956,87.4460832572796,999,1,
S20-A16,PD1-ICOS- Cell10,Unknown,1,CXCL9,Test,999,0,Fail,0.0174594131105956,999,999,0,
S20-A17,PD1-ICOS- Cell10,Unknown,1,GSK3B,Test,999,0,Fail,0.0174594131105956,999,999,0,
S20-A18,PD1-ICOS- Cell10,Unknown,1,IFNAR1,Test,22.9156664694742,0,Pass,0.0174594131105956,999,78.6654953694283,0,
S20-A19,PD1-ICOS- Cell10,Unknown,1,IL21,Test,999,0,Fail,0.0174594131105956,999,999,0,
S20-A20,PD1-ICOS- Cell10,Unknown,1,IL7,Test,999,0,Fail,0.0174594131105956,999,999,0,
S20-A21,PD1-ICOS- Cell10,Unknown,1,JAK1,Test,13.7044002639303,1,Pass,0.0174594131105956,81.8714898891136,999,1,
S20-A22,PD1-ICOS- Cell10,Unknown,1,PPARG,Test,999,0,Fail,0.0174594131105956,999,999,0,
S20-A23,PD1-ICOS- Cell10,Unknown,1,STAT1,Test,13.8400536705324,1,Pass,0.0174594131105956,81.2822220692115,999,1,
S20-A24,PD1-ICOS- Cell10,Unknown,1,TNFRSF1A,Test,999,0,Fail,0.0174594131105956,999,999,0,
S20-A25,PD1-ICOS- Cell10,Unknown,1,BCL2,Test,16.4722412377951,1,Pass,0.0174594131105956,85.6320562544715,999,1,
S20-A26,PD1-ICOS- Cell10,Unknown,1,CCR5,Test,999,0,Fail,0.0174594131105956,999,999,0,
S20-A27,PD1-ICOS- Cell10,Unknown,1,CD44,Test,15.4171644670546,1,Pass,0.0174594131105956,86.9861609257683,999,1,
S20-A28,PD1-ICOS- Cell10,Unknown,1,CXCR3,Test,999,0,Pass,0.0174594131105956,999,999,0,
S20-A29,PD1-ICOS- Cell10,Unknown,1,HLA-DRA,Test,999,0,Fail,0.0174594131105956,999,999,0,
S20-A30,PD1-ICOS- Cell10,Unknown,1,IFNAR2,Test,999,0,Pass,0.0174594131105956,999,999,0,
S20-A31,PD1-ICOS- Cell10,Unknown,1,IL25,Test,17.5618338969883,1,Pass,0.0174594131105956,84.5931821761103,999,1,
S20-A32,PD1-ICOS- Cell10,Unknown,1,IL7R,Test,16.0982078106423,1,Pass,0.0174594131105956,80.7249950830495,999,1,
S20-A33,PD1-ICOS- Cell10,Unknown,1,JAK2,Test,14.5392258105426,1,Pass,0.0174594131105956,77.6842338678188,999,1,
S20-A34,PD1-ICOS- Cell10,Unknown,1,PPARGC1A,Test,999,0,Fail,0.0174594131105956,999,999,0,
S20-A35,PD1-ICOS- Cell10,Unknown,1,STAT3,Test,16.9156830661501,1,Pass,0.0174594131105956,82.7838329757399,999,1,
S20-A36,PD1-ICOS- Cell10,Unknown,1,TNFRSF1B,Test,27.1388767380531,0,Fail,0.0174594131105956,999,71.1593690342577,0,
S20-A37,PD1-ICOS- Cell10,Unknown,1,BCL6,Test,999,0,Fail,0.0174594131105956,999,999,0,
S20-A38,PD1-ICOS- Cell10,Unknown,1,CCR6,Test,14.6108456600438,1,Pass,0.0174594131105956,84.6834011832429,999,1,
S20-A39,PD1-ICOS- Cell10,Unknown,1,CD52,Test,15.422566509702,1,Pass,0.0174594131105956,79.3253486216508,999,1,
S20-A40,PD1-ICOS- Cell10,Unknown,1,CXCR4,Test,14.2193321749224,1,Pass,0.0174594131105956,81.943932579822,999,1,
S20-A41,PD1-ICOS- Cell10,Unknown,1,ICAM1,Test,16.8542867538979,0,Fail,0.0174594131105956,999,89.0174835405151,0,
S20-A42,PD1-ICOS- Cell10,Unknown,1,IFNG,Test,16.4145249562377,1,Pass,0.0174594131105956,76.8001572043962,999,1,
S20-A43,PD1-ICOS- Cell10,Unknown,1,IL2RA,Test,999,0,Fail,0.0174594131105956,999,999,0,
S20-A44,PD1-ICOS- Cell10,Unknown,1,IRF1,Test,16.0170386064737,1,Pass,0.0174594131105956,83.7424072978809,999,1,
S20-A45,PD1-ICOS- Cell10,Unknown,1,LY6E,Test,15.9328006991011,1,Pass,0.0174594131105956,84.3402970094174,999,1,
S20-A46,PD1-ICOS- Cell10,Unknown,1,PTEN,Test,15.0189560702969,1,Pass,0.0174594131105956,79.3362451143009,999,1,
S20-A47,PD1-ICOS- Cell10,Unknown,1,STAT4,Test,999,0,Fail,0.0174594131105956,999,999,0,
S20-A48,PD1-ICOS- Cell10,Unknown,1,TRAF2,Test,999,0,Fail,0.0174594131105956,999,999,0,
S20-A54,PD1-ICOS- Cell10,Unknown,1,IFNGR1,Test,25.126359016749,0,Fail,0.0174594131105956,999,77.9914383356112,0,
S20-A53,PD1-ICOS- Cell10,Unknown,1,ICOS,Test,999,0,Pass,0.0174594131105956,999,999,0,
S20-A52,PD1-ICOS- Cell10,Unknown,1,FOXP3,Test,24.0251511419905,0,Fail,0.0174594131105956,999,88.5624663125583,0,
S20-A51,PD1-ICOS- Cell10,Unknown,1,CD53,Test,15.594136709384,1,Pass,0.0174594131105956,81.0359596779848,999,1,
S20-A50,PD1-ICOS- Cell10,Unknown,1,CCR7,Test,15.0876665118965,1,Pass,0.0174594131105956,81.4009478019579,999,1,
S20-A49,PD1-ICOS- Cell10,Unknown,1,C3,Test,20.8401493402511,0,Fail,0.0174594131105956,999,86.6161937189979,0,
S20-A60,PD1-ICOS- Cell10,Unknown,1,TYK2,Test,999,0,Fail,0.0174594131105956,999,999,0,
S20-A59,PD1-ICOS- Cell10,Unknown,1,STAT5B,Test,17.9724545008817,0,Fail,0.0174594131105956,999,83.8512423897428,0,
S20-A58,PD1-ICOS- Cell10,Unknown,1,RAC1,Test,15.5013244924861,0,Fail,0.0174594131105956,999,999,0,
S20-A57,PD1-ICOS- Cell10,Unknown,1,NFKB1,Test,999,0,Fail,0.0174594131105956,999,999,0,
S20-A56,PD1-ICOS- Cell10,Unknown,1,IRF2,Test,17.3078211427359,1,Pass,0.0174594131105956,81.810943327724,999,1,
S20-A55,PD1-ICOS- Cell10,Unknown,1,IL3,Test,999,0,Fail,0.0174594131105956,999,999,0,
S20-A66,PD1-ICOS- Cell10,Unknown,1,IL10,Test,999,0,Fail,0.0174594131105956,999,999,0,
S20-A65,PD1-ICOS- Cell10,Unknown,1,IFI44,Test,14.8421574422764,1,Pass,0.0174594131105956,79.5231222713718,999,1,
S20-A64,PD1-ICOS- Cell10,Unknown,1,FYN,Test,15.451586191417,1,Pass,0.0174594131105956,77.5697551510926,999,1,
S20-A63,PD1-ICOS- Cell10,Unknown,1,CD8A,Test,999,0,Fail,0.0174594131105956,999,999,0,
S20-A62,PD1-ICOS- Cell10,Unknown,1,CD274,Test,999,0,Fail,0.0174594131105956,999,999,0,
S20-A61,PD1-ICOS- Cell10,Unknown,1,C5,Test,999,0,Fail,0.0174594131105956,999,999,0,
S20-A72,PD1-ICOS- Cell10,Unknown,1,VAV1,Test,999,0,Fail,0.0174594131105956,999,999,0,
S20-A71,PD1-ICOS- Cell10,Unknown,1,TBX21,Test,999,0,Fail,0.0174594131105956,999,999,0,
S20-A70,PD1-ICOS- Cell10,Unknown,1,RAC2,Test,17.5272351863415,1,Pass,0.0174594131105956,82.1372449196454,999,1,
S20-A69,PD1-ICOS- Cell10,Unknown,1,NLRP3,Test,18.5493955182813,1,Pass,0.0174594131105956,83.749216576161,999,1,
S20-A68,PD1-ICOS- Cell10,Unknown,1,IRF4,Test,999,0,Fail,0.0174594131105956,999,999,0,
S20-A67,PD1-ICOS- Cell10,Unknown,1,IL4,Test,999,0,Fail,0.0174594131105956,999,999,0,
S20-A78,PD1-ICOS- Cell10,Unknown,1,IL12RB1,Test,999,0,Pass,0.0174594131105956,999,999,0,
S20-A77,PD1-ICOS- Cell10,Unknown,1,IFI44L,Test,19.0357917015013,0,Fail,0.0174594131105956,999,82.3252801623949,0,
S20-A76,PD1-ICOS- Cell10,Unknown,1,GAPDH,Test,13.5869657202269,1,Pass,0.0174594131105956,81.6104192934278,999,1,
S20-A75,PD1-ICOS- Cell10,Unknown,1,CDC42,Test,14.3262674304909,1,Pass,0.0174594131105956,78.2277581711342,73.5844943759264,0.917541214854608,
S20-A74,PD1-ICOS- Cell10,Unknown,1,CD28,Test,999,0,Pass,0.0174594131105956,999,999,0,
S20-A73,PD1-ICOS- Cell10,Unknown,1,CCR1,Test,999,0,Fail,0.0174594131105956,999,999,0,
S20-A84,PD1-ICOS- Cell10,Unknown,1,ZAP70,Test,999,0,Pass,0.0174594131105956,999,999,0,
S20-A83,PD1-ICOS- Cell10,Unknown,1,TGFBR2,Test,16.0089433246089,1,Pass,0.0174594131105956,80.9499963297792,999,1,
S20-A82,PD1-ICOS- Cell10,Unknown,1,RORC,Test,999,0,Fail,0.0174594131105956,999,999,0,
S20-A81,PD1-ICOS- Cell10,Unknown,1,NR4A1,Test,999,0,Fail,0.0174594131105956,999,999,0,
S20-A80,PD1-ICOS- Cell10,Unknown,1,IRF7,Test,999,0,Pass,0.0174594131105956,999,999,0,
S20-A79,PD1-ICOS- Cell10,Unknown,1,IL4R,Test,20.8697483329666,1,Pass,0.0174594131105956,87.0070986506412,999,1,
S20-A90,PD1-ICOS- Cell10,Unknown,1,IL17A,Test,999,0,Fail,0.0174594131105956,999,999,0,
S20-A89,PD1-ICOS- Cell10,Unknown,1,IFIT1,Test,15.631708521076,1,Pass,0.0174594131105956,80.1676613461548,999,1,
S20-A88,PD1-ICOS- Cell10,Unknown,1,GATA3,Test,999,0,Fail,0.0174594131105956,999,999,0,
S20-A87,PD1-ICOS- Cell10,Unknown,1,CTLA4,Test,14.6850691647584,1,Pass,0.0174594131105956,84.1508596751976,999,1,
S20-A86,PD1-ICOS- Cell10,Unknown,1,CD3E,Test,15.8152709746315,1,Pass,0.0174594131105956,79.9554229693566,999,1,
S20-A85,PD1-ICOS- Cell10,Unknown,1,CCR2,Test,999,0,Fail,0.0174594131105956,999,999,0,
S20-A96,PD1-ICOS- Cell10,Unknown,1,ZEB2,Test,999,0,Fail,0.0174594131105956,999,999,0,
S20-A95,PD1-ICOS- Cell10,Unknown,1,TNF,Test,17.3174075236942,0,Pass,0.0174594131105956,999,88.6834681894663,0,
S20-A94,PD1-ICOS- Cell10,Unknown,1,RPL13A,Test,13.4625904910187,0,Pass,0.0174594131105956,999,90.1369893369686,0,
S20-A93,PD1-ICOS- Cell10,Unknown,1,PDCD1,Test,999,0,Fail,0.0174594131105956,999,999,0,
S20-A92,PD1-ICOS- Cell10,Unknown,1,IRF9,Test,15.0956079549061,0,Fail,0.0174594131105956,87.637358554479,82.3339672212032,0.515718196092539,
S20-A91,PD1-ICOS- Cell10,Unknown,1,IL5,Test,999,0,Fail,0.0174594131105956,999,999,0,
S73-A01,CP13 Cell20,Unknown,1,AIM2,Test,999,0,Pass,0.0174594131105956,999,999,0,
S73-A02,CP13 Cell20,Unknown,1,CCR3,Test,12.8243272740682,1,Pass,0.0174594131105956,78.0140150811241,999,1,
S73-A03,CP13 Cell20,Unknown,1,CD4,Test,999,0,Pass,0.0174594131105956,999,999,0,
S73-A04,CP13 Cell20,Unknown,1,CXCL10,Test,12.9929790650573,1,Pass,0.0174594131105956,80.1865228528498,999,1,
S73-A05,CP13 Cell20,Unknown,1,GSK3A,Test,999,0,Fail,0.0174594131105956,999,999,0,
S73-A06,CP13 Cell20,Unknown,1,IFIT3,Test,12.5319133102832,1,Pass,0.0174594131105956,79.7508013881771,999,1,
S73-A07,CP13 Cell20,Unknown,1,IL2,Test,999,0,Fail,0.0174594131105956,999,999,0,
S73-A08,CP13 Cell20,Unknown,1,IL5RA,Test,999,0,Fail,0.0174594131105956,999,999,0,
S73-A09,CP13 Cell20,Unknown,1,ISG15,Test,18.3976435178255,1,Pass,0.0174594131105956,89.2733712993076,999,1,
S73-A10,CP13 Cell20,Unknown,1,PPARA,Test,999,0,Fail,0.0174594131105956,999,999,0,
S73-A11,CP13 Cell20,Unknown,1,SOCS3,Test,15.2662554611052,1,Pass,0.0174594131105956,86.3520943001025,999,1,
S73-A12,CP13 Cell20,Unknown,1,TNFAIP3,Test,999,0,Pass,0.0174594131105956,999,999,0,
S73-A13,CP13 Cell20,Unknown,1,B2M,Test,12.3107844996244,1,Pass,0.0174594131105956,83.0860074369621,999,1,
S73-A14,CP13 Cell20,Unknown,1,CCR4,Test,16.3096525005264,0,Fail,0.0174594131105956,999,76.7835179088855,0,
S73-A15,CP13 Cell20,Unknown,1,CD40,Test,12.5920391582172,1,Pass,0.0174594131105956,87.6535863160163,999,1,
S73-A16,CP13 Cell20,Unknown,1,CXCL9,Test,999,0,Fail,0.0174594131105956,999,999,0,
S73-A17,CP13 Cell20,Unknown,1,GSK3B,Test,999,0,Fail,0.0174594131105956,999,999,0,
S73-A18,CP13 Cell20,Unknown,1,IFNAR1,Test,23.6129665430856,0,Pass,0.0174594131105956,999,78.7490038953704,0,
S73-A19,CP13 Cell20,Unknown,1,IL21,Test,999,0,Fail,0.0174594131105956,999,999,0,
S73-A20,CP13 Cell20,Unknown,1,IL7,Test,999,0,Fail,0.0174594131105956,999,999,0,
S73-A21,CP13 Cell20,Unknown,1,JAK1,Test,15.0850752331038,0,Pass,0.0174594131105956,999,999,0,
S73-A22,CP13 Cell20,Unknown,1,PPARG,Test,999,0,Fail,0.0174594131105956,999,999,0,
S73-A23,CP13 Cell20,Unknown,1,STAT1,Test,999,0,Fail,0.0174594131105956,999,999,0,
S73-A24,CP13 Cell20,Unknown,1,TNFRSF1A,Test,999,0,Fail,0.0174594131105956,999,999,0,
S73-A25,CP13 Cell20,Unknown,1,BCL2,Test,14.0862385413614,1,Pass,0.0174594131105956,85.6657445015884,999,1,
S73-A26,CP13 Cell20,Unknown,1,CCR5,Test,999,0,Fail,0.0174594131105956,999,999,0,
S73-A27,CP13 Cell20,Unknown,1,CD44,Test,999,0,Fail,0.0174594131105956,999,999,0,
S73-A28,CP13 Cell20,Unknown,1,CXCR3,Test,14.5226165756084,1,Pass,0.0174594131105956,86.2743907896895,999,1,
S73-A29,CP13 Cell20,Unknown,1,HLA-DRA,Test,16.9001112244494,1,Pass,0.0174594131105956,80.3412233075669,999,1,
S73-A30,CP13 Cell20,Unknown,1,IFNAR2,Test,999,0,Pass,0.0174594131105956,999,999,0,
S73-A31,CP13 Cell20,Unknown,1,IL25,Test,12.7713194285812,1,Pass,0.0174594131105956,84.7356441665846,999,1,
S73-A32,CP13 Cell20,Unknown,1,IL7R,Test,15.5580755507852,1,Pass,0.0174594131105956,80.8074639229924,999,1,
S73-A33,CP13 Cell20,Unknown,1,JAK2,Test,13.3588109593437,0,Fail,0.0174594131105956,999,999,0,
S73-A34,CP13 Cell20,Unknown,1,PPARGC1A,Test,999,0,Fail,0.0174594131105956,999,999,0,
S73-A35,CP13 Cell20,Unknown,1,STAT3,Test,17.5902490768285,1,Pass,0.0174594131105956,82.8713792296618,999,1,
S73-A36,CP13 Cell20,Unknown,1,TNFRSF1B,Test,999,0,Fail,0.0174594131105956,999,999,0,
S73-A37,CP13 Cell20,Unknown,1,BCL6,Test,16.784729827502,1,Pass,0.0174594131105956,81.8484715908234,999,1,
S73-A38,CP13 Cell20,Unknown,1,CCR6,Test,12.8148592195194,1,Pass,0.0174594131105956,84.7529829376655,999,1,
S73-A39,CP13 Cell20,Unknown,1,CD52,Test,13.9437684987087,1,Pass,0.0174594131105956,79.3965542857355,999,1,
S73-A40,CP13 Cell20,Unknown,1,CXCR4,Test,12.7657581418868,1,Pass,0.0174594131105956,82.0017975972812,999,1,
S73-A41,CP13 Cell20,Unknown,1,ICAM1,Test,13.9632890599613,0,Fail,0.0174594131105956,999,89.0776554626751,0,
S73-A42,CP13 Cell20,Unknown,1,IFNG,Test,999,0,Fail,0.0174594131105956,999,999,0,
S73-A43,CP13 Cell20,Unknown,1,IL2RA,Test,999,0,Fail,0.0174594131105956,999,999,0,
S73-A44,CP13 Cell20,Unknown,1,IRF1,Test,15.7348969860992,1,Pass,0.0174594131105956,83.8409811156853,999,1,
S73-A45,CP13 Cell20,Unknown,1,LY6E,Test,15.8732572512787,0,Fail,0.0174594131105956,999,89.9154883526899,0,
S73-A46,CP13 Cell20,Unknown,1,PTEN,Test,18.895743195311,1,Pass,0.0174594131105956,78.9794262248427,999,1,
S73-A47,CP13 Cell20,Unknown,1,STAT4,Test,999,0,Fail,0.0174594131105956,999,999,0,
S73-A48,CP13 Cell20,Unknown,1,TRAF2,Test,999,0,Fail,0.0174594131105956,999,999,0,
S73-A54,CP13 Cell20,Unknown,1,IFNGR1,Test,15.6755758103834,1,Pass,0.0174594131105956,80.0349035167644,999,1,
S73-A53,CP13 Cell20,Unknown,1,ICOS,Test,20.6776510597833,0,Pass,0.0174594131105956,999,78.9466792573083,0,
S73-A52,CP13 Cell20,Unknown,1,FOXP3,Test,23.2776353248729,0,Fail,0.0174594131105956,999,88.6258196219027,0,
S73-A51,CP13 Cell20,Unknown,1,CD53,Test,16.6268032100831,1,Pass,0.0174594131105956,81.1711158177154,999,1,
S73-A50,CP13 Cell20,Unknown,1,CCR7,Test,13.1184937047943,1,Pass,0.0174594131105956,81.5724156585103,999,1,
S73-A49,CP13 Cell20,Unknown,1,C3,Test,17.4567465573423,0,Fail,0.0174594131105956,999,86.6264011728783,0,
S73-A60,CP13 Cell20,Unknown,1,TYK2,Test,999,0,Fail,0.0174594131105956,999,999,0,
S73-A59,CP13 Cell20,Unknown,1,STAT5B,Test,999,0,Fail,0.0174594131105956,999,999,0,
S73-A58,CP13 Cell20,Unknown,1,RAC1,Test,13.733108150197,0,Fail,0.0174594131105956,999,999,0,
S73-A57,CP13 Cell20,Unknown,1,NFKB1,Test,999,0,Fail,0.0174594131105956,999,999,0,
S73-A56,CP13 Cell20,Unknown,1,IRF2,Test,999,0,Pass,0.0174594131105956,999,999,0,
S73-A55,CP13 Cell20,Unknown,1,IL3,Test,999,0,Fail,0.0174594131105956,999,999,0,
S73-A66,CP13 Cell20,Unknown,1,IL10,Test,17.2521967976848,0,Fail,0.0174594131105956,999,999,0,
S73-A65,CP13 Cell20,Unknown,1,IFI44,Test,12.5543465967974,1,Pass,0.0174594131105956,79.6043052056435,999,1,
S73-A64,CP13 Cell20,Unknown,1,FYN,Test,15.6568000569586,1,Pass,0.0174594131105956,77.637519041398,999,1,
S73-A63,CP13 Cell20,Unknown,1,CD8A,Test,999,0,Fail,0.0174594131105956,999,999,0,
S73-A62,CP13 Cell20,Unknown,1,CD274,Test,999,0,Fail,0.0174594131105956,999,999,0,
S73-A61,CP13 Cell20,Unknown,1,C5,Test,999,0,Fail,0.0174594131105956,999,999,0,
S73-A72,CP13 Cell20,Unknown,1,VAV1,Test,16.6963896999855,1,Pass,0.0174594131105956,83.3021732625413,999,1,
S73-A71,CP13 Cell20,Unknown,1,TBX21,Test,27.5397059080464,0,Fail,0.0174594131105956,999,999,0,
S73-A70,CP13 Cell20,Unknown,1,RAC2,Test,17.6657153496435,1,Pass,0.0174594131105956,82.1688566615801,999,1,
S73-A69,CP13 Cell20,Unknown,1,NLRP3,Test,14.5520221398876,1,Pass,0.0174594131105956,83.8040967345876,999,1,
S73-A68,CP13 Cell20,Unknown,1,IRF4,Test,999,0,Fail,0.0174594131105956,999,999,0,
