Chip Run Info,C:\Users\Teyton Lab\Dropbox (Scripps Research)\Teyton Lab\Biomark\SMS Files\20200202-GE-96x96-TNet006-Plate1\ChipRun.bml,1362427237,96.96 (136x),GE 96x96 Fast PCR+Melt v2,ROX,EvaGreen,2/2/2020 6:20:43 PM,00:30:57,BIOMARKHD178
Application Version,4.0.1
Application Build,20130423.0820
Export Type,Table Results
Quality Threshold,0.65
Baseline Correction Method,Linear (Derivative)
Ct Threshold Method,Auto (Global)


Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,User
S29-A19, 12-20 Cell15,Unknown,1,IL21,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A20, 12-20 Cell15,Unknown,1,IL7,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A21, 12-20 Cell15,Unknown,1,JAK1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A22, 12-20 Cell15,Unknown,1,PPARG,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A23, 12-20 Cell15,Unknown,1,STAT1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A24, 12-20 Cell15,Unknown,1,TNFRSF1A,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A25, 12-20 Cell15,Unknown,1,BCL2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A26, 12-20 Cell15,Unknown,1,CCR5,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A27, 12-20 Cell15,Unknown,1,CD44,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A28, 12-20 Cell15,Unknown,1,CXCR3,Test,17.6632865068411,1,Pass,0.0166474523607776,86.1278669239036,999,1,
S29-A29, 12-20 Cell15,Unknown,1,HLA-DRA,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A30, 12-20 Cell15,Unknown,1,IFNAR2,Test,999,0,Pass,0.0166474523607776,999,999,0,
S29-A31, 12-20 Cell15,Unknown,1,IL25,Test,16.0965535868152,1,Pass,0.0166474523607776,84.6453780969735,999,1,
S29-A32, 12-20 Cell15,Unknown,1,IL7R,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A33, 12-20 Cell15,Unknown,1,JAK2,Test,15.6860437290506,0,Fail,0.0166474523607776,999,78.0397938186362,0,
S29-A34, 12-20 Cell15,Unknown,1,PPARGC1A,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A35, 12-20 Cell15,Unknown,1,STAT3,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A36, 12-20 Cell15,Unknown,1,TNFRSF1B,Test,27.4592583470462,0,Fail,0.0166474523607776,999,71.062972140156,0,
S29-A37, 12-20 Cell15,Unknown,1,BCL6,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A38, 12-20 Cell15,Unknown,1,CCR6,Test,15.9694283729165,1,Pass,0.0166474523607776,84.5609607152603,999,1,
S29-A39, 12-20 Cell15,Unknown,1,CD52,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A40, 12-20 Cell15,Unknown,1,CXCR4,Test,14.7627592389391,1,Pass,0.0166474523607776,81.8293206397653,999,1,
S29-A41, 12-20 Cell15,Unknown,1,ICAM1,Test,16.4166768396492,0,Fail,0.0166474523607776,999,88.9540501343442,0,
S29-A42, 12-20 Cell15,Unknown,1,IFNG,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A43, 12-20 Cell15,Unknown,1,IL2RA,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A44, 12-20 Cell15,Unknown,1,IRF1,Test,20.4114259270331,0,Fail,0.0166474523607776,999,88.044394647369,0,
S29-A45, 12-20 Cell15,Unknown,1,LY6E,Test,16.7011588221084,0,Fail,0.0166474523607776,999,89.8646524601311,0,
S29-A46, 12-20 Cell15,Unknown,1,PTEN,Test,19.8643434208204,1,Pass,0.0166474523607776,78.8368733581693,999,1,
S29-A47, 12-20 Cell15,Unknown,1,STAT4,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A48, 12-20 Cell15,Unknown,1,TRAF2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A54, 12-20 Cell15,Unknown,1,IFNGR1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A53, 12-20 Cell15,Unknown,1,ICOS,Test,23.9353729876019,0,Fail,0.0166474523607776,999,78.826612532207,0,
S29-A52, 12-20 Cell15,Unknown,1,FOXP3,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A51, 12-20 Cell15,Unknown,1,CD53,Test,999,0,Pass,0.0166474523607776,999,999,0,
S29-A50, 12-20 Cell15,Unknown,1,CCR7,Test,15.094680933186,1,Pass,0.0166474523607776,81.3809357686717,999,1,
S29-A49, 12-20 Cell15,Unknown,1,C3,Test,17.8205520871864,0,Fail,0.0166474523607776,999,86.4031763473841,0,
S29-A60, 12-20 Cell15,Unknown,1,TYK2,Test,24.2584093049409,0,Fail,0.0166474523607776,999,78.0621642628972,0,
S29-A59, 12-20 Cell15,Unknown,1,STAT5B,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A58, 12-20 Cell15,Unknown,1,RAC1,Test,17.3856608727568,0,Fail,0.0166474523607776,80.3753821116535,89.5772200547055,0.445049867368942,
S29-A57, 12-20 Cell15,Unknown,1,NFKB1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A56, 12-20 Cell15,Unknown,1,IRF2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A55, 12-20 Cell15,Unknown,1,IL3,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A66, 12-20 Cell15,Unknown,1,IL10,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A65, 12-20 Cell15,Unknown,1,IFI44,Test,14.0969135631797,1,Pass,0.0166474523607776,79.3367881792296,999,1,
S29-A64, 12-20 Cell15,Unknown,1,FYN,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A63, 12-20 Cell15,Unknown,1,CD8A,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A62, 12-20 Cell15,Unknown,1,CD274,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A61, 12-20 Cell15,Unknown,1,C5,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A72, 12-20 Cell15,Unknown,1,VAV1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A71, 12-20 Cell15,Unknown,1,TBX21,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A70, 12-20 Cell15,Unknown,1,RAC2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A69, 12-20 Cell15,Unknown,1,NLRP3,Test,15.665177237674,1,Pass,0.0166474523607776,83.7086006490936,999,1,
S29-A68, 12-20 Cell15,Unknown,1,IRF4,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A67, 12-20 Cell15,Unknown,1,IL4,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A78, 12-20 Cell15,Unknown,1,IL12RB1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A77, 12-20 Cell15,Unknown,1,IFI44L,Test,18.5250855281835,0,Fail,0.0166474523607776,999,82.310198225493,0,
S29-A76, 12-20 Cell15,Unknown,1,GAPDH,Test,17.1880209593505,1,Pass,0.0166474523607776,80.9248767088415,999,1,
S29-A75, 12-20 Cell15,Unknown,1,CDC42,Test,13.9229440797747,1,Pass,0.0166474523607776,78.0702995545177,71.4106545294477,0.935619956994277,
S29-A74, 12-20 Cell15,Unknown,1,CD28,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A73, 12-20 Cell15,Unknown,1,CCR1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A84, 12-20 Cell15,Unknown,1,ZAP70,Test,999,0,Pass,0.0166474523607776,999,999,0,
S29-A83, 12-20 Cell15,Unknown,1,TGFBR2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A82, 12-20 Cell15,Unknown,1,RORC,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A81, 12-20 Cell15,Unknown,1,NR4A1,Test,20.4806617344496,0,Fail,0.0166474523607776,999,91.0508980961955,0,
S29-A80, 12-20 Cell15,Unknown,1,IRF7,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A79, 12-20 Cell15,Unknown,1,IL4R,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A90, 12-20 Cell15,Unknown,1,IL17A,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A89, 12-20 Cell15,Unknown,1,IFIT1,Test,14.9624202233975,0,Pass,0.0166474523607776,999,999,0,
S29-A88, 12-20 Cell15,Unknown,1,GATA3,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A87, 12-20 Cell15,Unknown,1,CTLA4,Test,14.2231821473035,1,Pass,0.0166474523607776,84.1463305865271,999,1,
S29-A86, 12-20 Cell15,Unknown,1,CD3E,Test,999,0,Pass,0.0166474523607776,999,999,0,
S29-A85, 12-20 Cell15,Unknown,1,CCR2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A96, 12-20 Cell15,Unknown,1,ZEB2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A95, 12-20 Cell15,Unknown,1,TNF,Test,16.1315694776231,0,Fail,0.0166474523607776,999,88.7085310587732,0,
S29-A94, 12-20 Cell15,Unknown,1,RPL13A,Test,17.693020425604,0,Fail,0.0166474523607776,999,999,0,
S29-A93, 12-20 Cell15,Unknown,1,PDCD1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S29-A92, 12-20 Cell15,Unknown,1,IRF9,Test,15.46786536556,1,Pass,0.0166474523607776,87.7845412236281,999,1,
S29-A91, 12-20 Cell15,Unknown,1,IL5,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A01,CP11 Cell18,Unknown,1,AIM2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A02,CP11 Cell18,Unknown,1,CCR3,Test,15.1036155349026,1,Pass,0.0166474523607776,77.9442606826157,999,1,
S70-A03,CP11 Cell18,Unknown,1,CD4,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A04,CP11 Cell18,Unknown,1,CXCL10,Test,14.816205464617,1,Pass,0.0166474523607776,80.142893149442,999,1,
S70-A05,CP11 Cell18,Unknown,1,GSK3A,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A06,CP11 Cell18,Unknown,1,IFIT3,Test,14.875868515162,1,Pass,0.0166474523607776,79.6219616061025,999,1,
S70-A07,CP11 Cell18,Unknown,1,IL2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A08,CP11 Cell18,Unknown,1,IL5RA,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A09,CP11 Cell18,Unknown,1,ISG15,Test,24.558789407019,0,Fail,0.0166474523607776,999,91.5681189174813,0,
S70-A10,CP11 Cell18,Unknown,1,PPARA,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A11,CP11 Cell18,Unknown,1,SOCS3,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A12,CP11 Cell18,Unknown,1,TNFAIP3,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A13,CP11 Cell18,Unknown,1,B2M,Test,12.0675213443177,1,Pass,0.0166474523607776,83.0707271418932,999,1,
S70-A14,CP11 Cell18,Unknown,1,CCR4,Test,15.5719616161767,0,Fail,0.0166474523607776,84.7039230478225,75.9659160806511,0.794161695221039,
S70-A15,CP11 Cell18,Unknown,1,CD40,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A16,CP11 Cell18,Unknown,1,CXCL9,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A17,CP11 Cell18,Unknown,1,GSK3B,Test,20.2283228043991,1,Pass,0.0166474523607776,81.119883036887,999,1,
S70-A18,CP11 Cell18,Unknown,1,IFNAR1,Test,23.4871910170634,0,Fail,0.0166474523607776,999,999,0,
S70-A19,CP11 Cell18,Unknown,1,IL21,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A20,CP11 Cell18,Unknown,1,IL7,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A21,CP11 Cell18,Unknown,1,JAK1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A22,CP11 Cell18,Unknown,1,PPARG,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A23,CP11 Cell18,Unknown,1,STAT1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A24,CP11 Cell18,Unknown,1,TNFRSF1A,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A25,CP11 Cell18,Unknown,1,BCL2,Test,17.3263902648625,1,Pass,0.0166474523607776,85.3930689166407,999,1,
S70-A26,CP11 Cell18,Unknown,1,CCR5,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A27,CP11 Cell18,Unknown,1,CD44,Test,17.4585400556907,1,Pass,0.0166474523607776,86.9203345619275,999,1,
S70-A28,CP11 Cell18,Unknown,1,CXCR3,Test,18.4490330198007,1,Pass,0.0166474523607776,86.1478927374233,999,1,
S70-A29,CP11 Cell18,Unknown,1,HLA-DRA,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A30,CP11 Cell18,Unknown,1,IFNAR2,Test,17.7988479465628,1,Pass,0.0166474523607776,81.3034830735857,999,1,
S70-A31,CP11 Cell18,Unknown,1,IL25,Test,15.6007170124623,1,Pass,0.0166474523607776,84.6202157385432,999,1,
S70-A32,CP11 Cell18,Unknown,1,IL7R,Test,13.8297014470833,1,Pass,0.0166474523607776,80.7097585997908,999,1,
S70-A33,CP11 Cell18,Unknown,1,JAK2,Test,15.8884664771302,0,Fail,0.0166474523607776,999,78.170489114039,0,
S70-A34,CP11 Cell18,Unknown,1,PPARGC1A,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A35,CP11 Cell18,Unknown,1,STAT3,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A36,CP11 Cell18,Unknown,1,TNFRSF1B,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A37,CP11 Cell18,Unknown,1,BCL6,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A38,CP11 Cell18,Unknown,1,CCR6,Test,15.4515248138756,1,Pass,0.0166474523607776,84.5906054329484,999,1,
S70-A39,CP11 Cell18,Unknown,1,CD52,Test,14.5696766520657,1,Pass,0.0166474523607776,79.2618468088744,999,1,
S70-A40,CP11 Cell18,Unknown,1,CXCR4,Test,21.7002092683222,1,Pass,0.0166474523607776,81.8359094383227,999,1,
S70-A41,CP11 Cell18,Unknown,1,ICAM1,Test,16.7800739722695,0,Fail,0.0166474523607776,999,88.9597526225817,0,
S70-A42,CP11 Cell18,Unknown,1,IFNG,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A43,CP11 Cell18,Unknown,1,IL2RA,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A44,CP11 Cell18,Unknown,1,IRF1,Test,17.1155337935335,1,Pass,0.0166474523607776,83.6902688091584,999,1,
S70-A45,CP11 Cell18,Unknown,1,LY6E,Test,20.4479181060494,0,Fail,0.0166474523607776,999,89.8347050374171,0,
S70-A46,CP11 Cell18,Unknown,1,PTEN,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A47,CP11 Cell18,Unknown,1,STAT4,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A48,CP11 Cell18,Unknown,1,TRAF2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A54,CP11 Cell18,Unknown,1,IFNGR1,Test,21.8832902119101,0,Fail,0.0166474523607776,999,78.1396310532921,0,
S70-A53,CP11 Cell18,Unknown,1,ICOS,Test,14.7801284202149,1,Pass,0.0166474523607776,77.7063881131979,999,1,
S70-A52,CP11 Cell18,Unknown,1,FOXP3,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A51,CP11 Cell18,Unknown,1,CD53,Test,16.5752930221687,0,Pass,0.0166474523607776,999,999,0,
S70-A50,CP11 Cell18,Unknown,1,CCR7,Test,15.2953167983973,1,Pass,0.0166474523607776,81.4005766786669,999,1,
S70-A49,CP11 Cell18,Unknown,1,C3,Test,20.0787920941706,0,Fail,0.0166474523607776,999,86.6109382296048,0,
S70-A60,CP11 Cell18,Unknown,1,TYK2,Test,25.8849110595679,0,Fail,0.0166474523607776,999,78.907150597618,0,
S70-A59,CP11 Cell18,Unknown,1,STAT5B,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A58,CP11 Cell18,Unknown,1,RAC1,Test,17.6418810044694,0,Fail,0.0166474523607776,999,89.5568855966011,0,
S70-A57,CP11 Cell18,Unknown,1,NFKB1,Test,17.8832958690024,1,Pass,0.0166474523607776,79.8056158646789,999,1,
S70-A56,CP11 Cell18,Unknown,1,IRF2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A55,CP11 Cell18,Unknown,1,IL3,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A66,CP11 Cell18,Unknown,1,IL10,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A65,CP11 Cell18,Unknown,1,IFI44,Test,14.3667732946891,1,Pass,0.0166474523607776,79.4952298747543,999,1,
S70-A64,CP11 Cell18,Unknown,1,FYN,Test,15.7517652534197,1,Pass,0.0166474523607776,77.3762004161606,999,1,
S70-A63,CP11 Cell18,Unknown,1,CD8A,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A62,CP11 Cell18,Unknown,1,CD274,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A61,CP11 Cell18,Unknown,1,C5,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A72,CP11 Cell18,Unknown,1,VAV1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A71,CP11 Cell18,Unknown,1,TBX21,Test,25.8812724988184,0,Fail,0.0166474523607776,999,88.0878183007067,0,
S70-A70,CP11 Cell18,Unknown,1,RAC2,Test,15.820454752118,1,Pass,0.0166474523607776,82.0881030455468,999,1,
S70-A69,CP11 Cell18,Unknown,1,NLRP3,Test,16.2006662957291,1,Pass,0.0166474523607776,83.7422196172923,999,1,
S70-A68,CP11 Cell18,Unknown,1,IRF4,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A67,CP11 Cell18,Unknown,1,IL4,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A78,CP11 Cell18,Unknown,1,IL12RB1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A77,CP11 Cell18,Unknown,1,IFI44L,Test,17.6405217177668,0,Fail,0.0166474523607776,999,82.3456127972789,0,
S70-A76,CP11 Cell18,Unknown,1,GAPDH,Test,14.1296727538197,1,Pass,0.0166474523607776,81.6268985689395,999,1,
S70-A75,CP11 Cell18,Unknown,1,CDC42,Test,14.6429992965768,1,Pass,0.0166474523607776,78.2247056591866,73.0717720418068,0.908450639491496,
S70-A74,CP11 Cell18,Unknown,1,CD28,Test,14.7416295946368,1,Pass,0.0166474523607776,80.2359718458145,999,1,
S70-A73,CP11 Cell18,Unknown,1,CCR1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A84,CP11 Cell18,Unknown,1,ZAP70,Test,16.6693444720985,1,Pass,0.0166474523607776,84.9309031326702,999,1,
S70-A83,CP11 Cell18,Unknown,1,TGFBR2,Test,16.4539676471782,1,Pass,0.0166474523607776,80.9251934129963,999,1,
S70-A82,CP11 Cell18,Unknown,1,RORC,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A81,CP11 Cell18,Unknown,1,NR4A1,Test,24.8201069638889,0,Fail,0.0166474523607776,999,91.1502477716217,0,
S70-A80,CP11 Cell18,Unknown,1,IRF7,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A79,CP11 Cell18,Unknown,1,IL4R,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A90,CP11 Cell18,Unknown,1,IL17A,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A89,CP11 Cell18,Unknown,1,IFIT1,Test,14.987536142153,0,Pass,0.0166474523607776,999,999,0,
S70-A88,CP11 Cell18,Unknown,1,GATA3,Test,18.7846031903535,0,Fail,0.0166474523607776,87.8430498140435,76.9538454800384,0.759725389232137,
S70-A87,CP11 Cell18,Unknown,1,CTLA4,Test,15.4718240740931,1,Pass,0.0166474523607776,84.0668163952785,999,1,
S70-A86,CP11 Cell18,Unknown,1,CD3E,Test,16.1721627633878,1,Pass,0.0166474523607776,79.9777536436127,999,1,
S70-A85,CP11 Cell18,Unknown,1,CCR2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A96,CP11 Cell18,Unknown,1,ZEB2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A95,CP11 Cell18,Unknown,1,TNF,Test,17.6047168383339,0,Fail,0.0166474523607776,999,88.7386432266614,0,
S70-A94,CP11 Cell18,Unknown,1,RPL13A,Test,13.4067469034032,1,Pass,0.0166474523607776,89.9150923511354,999,1,
S70-A93,CP11 Cell18,Unknown,1,PDCD1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S70-A92,CP11 Cell18,Unknown,1,IRF9,Test,17.2105269517227,1,Pass,0.0166474523607776,87.817701700048,999,1,
S70-A91,CP11 Cell18,Unknown,1,IL5,Test,999,0,Fail,0.0166474523607776,999,999,0,
S28-A01, 12-20 Cell7,Unknown,1,AIM2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S28-A02, 12-20 Cell7,Unknown,1,CCR3,Test,14.8718701124021,1,Pass,0.0166474523607776,77.9502088162863,999,1,
S28-A03, 12-20 Cell7,Unknown,1,CD4,Test,999,0,Fail,0.0166474523607776,999,999,0,
S28-A04, 12-20 Cell7,Unknown,1,CXCL10,Test,15.416985104228,1,Pass,0.0166474523607776,80.0862139185829,999,1,
S28-A05, 12-20 Cell7,Unknown,1,GSK3A,Test,999,0,Fail,0.0166474523607776,999,999,0,
S28-A06, 12-20 Cell7,Unknown,1,IFIT3,Test,14.7068247492307,1,Pass,0.0166474523607776,79.6955190707461,999,1,
S28-A07, 12-20 Cell7,Unknown,1,IL2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S28-A08, 12-20 Cell7,Unknown,1,IL5RA,Test,999,0,Fail,0.0166474523607776,999,999,0,
S28-A09, 12-20 Cell7,Unknown,1,ISG15,Test,24.4030227444885,0,Fail,0.0166474523607776,999,91.5689712557574,0,
S28-A10, 12-20 Cell7,Unknown,1,PPARA,Test,999,0,Fail,0.0166474523607776,999,999,0,
S28-A11, 12-20 Cell7,Unknown,1,SOCS3,Test,17.0075435306049,1,Pass,0.0166474523607776,86.2680187938608,999,1,
S28-A12, 12-20 Cell7,Unknown,1,TNFAIP3,Test,999,0,Fail,0.0166474523607776,999,999,0,
S28-A13, 12-20 Cell7,Unknown,1,B2M,Test,999,0,Pass,0.0166474523607776,999,999,0,
S28-A14, 12-20 Cell7,Unknown,1,CCR4,Test,17.1018217432527,0,Fail,0.0166474523607776,999,76.673577261262,0,
S28-A15, 12-20 Cell7,Unknown,1,CD40,Test,14.3007081667632,1,Pass,0.0166474523607776,87.4283506524012,999,1,
S28-A16, 12-20 Cell7,Unknown,1,CXCL9,Test,999,0,Fail,0.0166474523607776,999,999,0,
S28-A17, 12-20 Cell7,Unknown,1,GSK3B,Test,999,0,Fail,0.0166474523607776,999,999,0,
S28-A18, 12-20 Cell7,Unknown,1,IFNAR1,Test,22.1165664736589,0,Fail,0.0166474523607776,999,999,0,
S28-A19, 12-20 Cell7,Unknown,1,IL21,Test,999,0,Fail,0.0166474523607776,999,999,0,
S28-A20, 12-20 Cell7,Unknown,1,IL7,Test,999,0,Fail,0.0166474523607776,999,999,0,
S28-A21, 12-20 Cell7,Unknown,1,JAK1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S28-A22, 12-20 Cell7,Unknown,1,PPARG,Test,999,0,Fail,0.0166474523607776,999,999,0,
S28-A23, 12-20 Cell7,Unknown,1,STAT1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S28-A24, 12-20 Cell7,Unknown,1,TNFRSF1A,Test,999,0,Fail,0.0166474523607776,999,999,0,
S28-A25, 12-20 Cell7,Unknown,1,BCL2,Test,17.1999993098868,1,Pass,0.0166474523607776,85.3835181558566,999,1,
S28-A26, 12-20 Cell7,Unknown,1,CCR5,Test,999,0,Fail,0.0166474523607776,999,999,0,
S28-A27, 12-20 Cell7,Unknown,1,CD44,Test,999,0,Fail,0.0166474523607776,999,999,0,
S28-A28, 12-20 Cell7,Unknown,1,CXCR3,Test,999,0,Pass,0.0166474523607776,999,999,0,
S28-A29, 12-20 Cell7,Unknown,1,HLA-DRA,Test,999,0,Fail,0.0166474523607776,999,999,0,
S28-A30, 12-20 Cell7,Unknown,1,IFNAR2,Test,999,0,Pass,0.0166474523607776,999,999,0,
S28-A31, 12-20 Cell7,Unknown,1,IL25,Test,17.5525017872922,1,Pass,0.0166474523607776,84.6203815708324,999,1,
S28-A32, 12-20 Cell7,Unknown,1,IL7R,Test,999,0,Fail,0.0166474523607776,999,999,0,
S28-A33, 12-20 Cell7,Unknown,1,JAK2,Test,15.1525684204071,0,Fail,0.0166474523607776,999,78.0136939913875,0,
S28-A34, 12-20 Cell7,Unknown,1,PPARGC1A,Test,999,0,Fail,0.0166474523607776,999,999,0,
S28-A35, 12-20 Cell7,Unknown,1,STAT3,Test,999,0,Fail,0.0166474523607776,999,999,0,
S28-A36, 12-20 Cell7,Unknown,1,TNFRSF1B,Test,26.3268269002843,0,Fail,0.0166474523607776,999,71.087386818817,0,
S28-A37, 12-20 Cell7,Unknown,1,BCL6,Test,999,0,Fail,0.0166474523607776,999,999,0,
S28-A38, 12-20 Cell7,Unknown,1,CCR6,Test,14.9281573195726,1,Pass,0.0166474523607776,84.5767176562712,999,1,
S28-A39, 12-20 Cell7,Unknown,1,CD52,Test,999,0,Fail,0.0166474523607776,999,999,0,
S28-A40, 12-20 Cell7,Unknown,1,CXCR4,Test,14.9952685765505,1,Pass,0.0166474523607776,81.8298963311927,999,1,
S28-A41, 12-20 Cell7,Unknown,1,ICAM1,Test,15.9488885451344,0,Fail,0.0166474523607776,999,88.9707540804748,0,
S28-A42, 12-20 Cell7,Unknown,1,IFNG,Test,999,0,Fail,0.0166474523607776,999,999,0,
S28-A43, 12-20 Cell7,Unknown,1,IL2RA,Test,999,0,Fail,0.0166474523607776,999,999,0,
S28-A44, 12-20 Cell7,Unknown,1,IRF1,Test,18.2571246251027,0,Fail,0.0166474523607776,999,88.0410110483725,0,
S28-A45, 12-20 Cell7,Unknown,1,LY6E,Test,999,0,Fail,0.0166474523607776,999,999,0,
S28-A46, 12-20 Cell7,Unknown,1,PTEN,Test,999,0,Fail,0.0166474523607776,999,999,0,
S28-A47, 12-20 Cell7,Unknown,1,STAT4,Test,999,0,Fail,0.0166474523607776,999,999,0,
S28-A48, 12-20 Cell7,Unknown,1,TRAF2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S28-A54, 12-20 Cell7,Unknown,1,IFNGR1,Test,21.3956160062365,0,Fail,0.0166474523607776,999,78.2096784575622,0,
S28-A53, 12-20 Cell7,Unknown,1,ICOS,Test,22.1179897842868,0,Fail,0.0166474523607776,999,78.8337169280809,0,
S28-A52, 12-20 Cell7,Unknown,1,FOXP3,Test,22.5604226969968,0,Fail,0.0166474523607776,999,88.5270331690706,0,
S28-A51, 12-20 Cell7,Unknown,1,CD53,Test,999,0,Pass,0.0166474523607776,999,999,0,
S28-A50, 12-20 Cell7,Unknown,1,CCR7,Test,14.9522380495669,1,Pass,0.0166474523607776,81.4058748816879,999,1,
S28-A49, 12-20 Cell7,Unknown,1,C3,Test,18.3145667558349,0,Fail,0.0166474523607776,999,86.4399214305057,0,
